concept	physiological	stability	love	esteem	spiritual growth
hose	0.0	0.27791701475912	0.0	0.0	0.0
ex	0.0	0.0	0.0	0.32771453590192645	0.0
sammy	0.0	0.0	0.0	0.0	0.3601366742596811
Fifth	0.0	0.0	0.25679809653297075	0.0	0.0
previously	0.0	0.27791701475912	0.0	0.0	0.0
2016	0.0	0.0	0.0	0.0	0.3601366742596811
tent	0.08470174262734584	0.06947925368978	0.06419952413324269	0.0	0.09003416856492027
Illinois	0.0	0.0	0.0	0.0	0.3601366742596811
suggest	0.0	0.0	0.10271923861318831	0.06554290718038529	0.14405466970387243
kicked	0.0	0.0	0.25679809653297075	0.0	0.0
parent	0.006515518663641988	0.05344557976136924	0.12346062333315902	0.05041762090798868	0.055405642193797094
extroversion	0.0	0.0	0.0	0.0	0.3601366742596811
skinny	0.0	0.0	0.0	0.0	0.3601366742596811
overlook	0.33880697050938335	0.0	0.0	0.0	0.0
lemonaid	0.0	0.27791701475912	0.0	0.0	0.0
eating	0.33880697050938335	0.0	0.0	0.0	0.0
road	0.037645218945487044	0.18527800983941334	0.0	0.03641272621132516	0.040015186028853456
locket	0.0	0.13895850737956	0.12839904826648538	0.0	0.0
type	0.0	0.13895850737956	0.0	0.0	0.18006833712984055
travel	0.026062074654567953	0.10689115952273848	0.03950739946661089	0.02520881045399434	0.11081128438759419
whose	0.0	0.0	0.25679809653297075	0.0	0.0
enhance	0.0	0.0	0.0	0.10923817863397549	0.24009111617312073
Germany	0.0	0.0	0.0	0.0	0.3601366742596811
system	0.0	0.27791701475912	0.0	0.0	0.0
gasp	0.0	0.27791701475912	0.0	0.0	0.0
overfill	0.0	0.27791701475912	0.0	0.0	0.0
overcome	0.0	0.13895850737956	0.0	0.0	0.18006833712984055
crop	0.0	0.27791701475912	0.0	0.0	0.0
vault	0.33880697050938335	0.0	0.0	0.0	0.0
plush	0.0	0.27791701475912	0.0	0.0	0.0
vintage	0.0	0.27791701475912	0.0	0.0	0.0
shot	0.0	0.10421888053467	0.032099762066621344	0.16385726795096323	0.0
turn	0.05494167089341352	0.1201803307066465	0.027761956381942787	0.026571448856912955	0.07786738902912024
publisher	0.0	0.06947925368978	0.0	0.0	0.2701025056947608
reboot	0.0	0.27791701475912	0.0	0.0	0.0
vomit	0.0	0.27791701475912	0.0	0.0	0.0
display	0.0	0.09263900491970667	0.0	0.10923817863397549	0.12004555808656037
information	0.0	0.0	0.0	0.0	0.3601366742596811
milk	0.19360398314821908	0.039702430679874286	0.07337088472370594	0.0	0.0
distress	0.0	0.27791701475912	0.0	0.0	0.0
alex	0.0	0.13895850737956	0.0	0.16385726795096323	0.0
suede	0.0	0.13895850737956	0.0	0.16385726795096323	0.0
wave	0.0	0.07940486135974857	0.07337088472370594	0.04681636227170378	0.10289619264562316
Ellis	0.0	0.0	0.0	0.0	0.3601366742596811
eager	0.0	0.27791701475912	0.0	0.0	0.0
owe	0.0	0.27791701475912	0.0	0.0	0.0
instal	0.0	0.0	0.0	0.0	0.3601366742596811
equipment	0.0	0.13895850737956	0.0	0.0	0.18006833712984055
swim	0.06776139410187668	0.0	0.0	0.06554290718038529	0.21608200455580864
summertime	0.0	0.0	0.0	0.0	0.3601366742596811
quieter	0.0	0.27791701475912	0.0	0.0	0.0
effect	0.0	0.0	0.0	0.32771453590192645	0.0
eat	0.2156044357786985	0.05053036631984	0.023345281502997344	0.01862014408533673	0.012277386622489127
compromise	0.08470174262734584	0.06947925368978	0.06419952413324269	0.08192863397548161	0.0
delicious	0.22587131367292226	0.0	0.0	0.0	0.12004555808656037
color	0.0	0.055583402951824006	0.0	0.13108581436077058	0.14405466970387243
hopefully	0.0	0.0	0.25679809653297075	0.0	0.0
title	0.0	0.0	0.0	0.32771453590192645	0.0
pillow	0.0	0.27791701475912	0.0	0.0	0.0
ora	0.0	0.27791701475912	0.0	0.0	0.0
less	0.0	0.09263900491970667	0.0	0.10923817863397549	0.12004555808656037
cds	0.0	0.27791701475912	0.0	0.0	0.0
steve	0.0	0.0	0.0	0.32771453590192645	0.0
hi	0.0	0.13895850737956	0.0	0.16385726795096323	0.0
try	0.04747613599494544	0.08496825928941248	0.04416272997700771	0.06470796568764153	0.06652206085051435
cuisine	0.33880697050938335	0.0	0.0	0.0	0.0
thrift	0.0	0.18527800983941334	0.0	0.0	0.12004555808656037
aid	0.0	0.0	0.0	0.0	0.3601366742596811
lick	0.33880697050938335	0.0	0.0	0.0	0.0
stared	0.33880697050938335	0.0	0.0	0.0	0.0
keith	0.0	0.0	0.0	0.0	0.3601366742596811
force	0.04235087131367292	0.10421888053467	0.06419952413324269	0.08192863397548161	0.0
Lindsay	0.0	0.0	0.25679809653297075	0.0	0.0
inspire	0.0	0.0	0.12839904826648538	0.0	0.18006833712984055
risk	0.0	0.0	0.25679809653297075	0.0	0.0
left	0.08470174262734584	0.13895850737956	0.032099762066621344	0.040964316987740806	0.0
receipt	0.0	0.27791701475912	0.0	0.0	0.0
liquid	0.16940348525469168	0.13895850737956	0.0	0.0	0.0
sacrificed	0.0	0.0	0.25679809653297075	0.0	0.0
Thursday	0.0	0.0	0.25679809653297075	0.0	0.0
reveal	0.0	0.13895850737956	0.12839904826648538	0.0	0.0
garden	0.11293565683646113	0.046319502459853334	0.021399841377747565	0.027309544658493872	0.12004555808656037
way	0.02310047526200341	0.10106073263968	0.058363203757493355	0.029792230536538768	0.09003416856492027
argument	0.0	0.0	0.0	0.16385726795096323	0.18006833712984055
corn	0.33880697050938335	0.0	0.0	0.0	0.0
often	0.12705261394101877	0.0	0.09629928619986404	0.040964316987740806	0.04501708428246014
arm	0.056467828418230566	0.18527800983941334	0.0	0.054619089316987744	0.0
plagiarist	0.0	0.0	0.0	0.0	0.3601366742596811
turtle	0.0	0.0	0.0	0.0	0.3601366742596811
cashi	0.0	0.27791701475912	0.0	0.0	0.0
wall	0.0	0.06947925368978	0.06419952413324269	0.0	0.18006833712984055
impact	0.0	0.0	0.0	0.0	0.3601366742596811
gumbo	0.33880697050938335	0.0	0.0	0.0	0.0
bring	0.05420911528150134	0.055583402951824006	0.11299116247450713	0.019662872154115586	0.050419134396355356
leap	0.0	0.27791701475912	0.0	0.0	0.0
payday	0.0	0.27791701475912	0.0	0.0	0.0
fund	0.0	0.27791701475912	0.0	0.0	0.0
ingredient	0.16940348525469168	0.0	0.04279968275549513	0.054619089316987744	0.06002277904328018
eugene	0.0	0.27791701475912	0.0	0.0	0.0
25	0.0	0.09263900491970667	0.0	0.10923817863397549	0.12004555808656037
Banks	0.0	0.0	0.25679809653297075	0.0	0.0
farming	0.0	0.27791701475912	0.0	0.0	0.0
aim	0.0	0.27791701475912	0.0	0.0	0.0
novelty	0.0	0.27791701475912	0.0	0.0	0.0
pottery	0.0	0.0	0.0	0.0	0.3601366742596811
sugar	0.2710455764075067	0.0	0.051359619306594155	0.0	0.0
week	0.03025062236690923	0.1091816843696543	0.07337088472370594	0.02926022641981486	0.05144809632281158
paycheck	0.0	0.13895850737956	0.0	0.16385726795096323	0.0
agree	0.01992982179466961	0.032696119383425884	0.13595193345863157	0.03855465128257958	0.06355353075170843
winter	0.0	0.17369813422445002	0.032099762066621344	0.040964316987740806	0.04501708428246014
thrill	0.0	0.0	0.10271923861318831	0.06554290718038529	0.14405466970387243
half	0.0	0.22233361180729602	0.051359619306594155	0.0	0.0
puppy	0.0	0.012083348467787827	0.22330269263736588	0.0	0.031316232544320095
cleaner	0.0	0.27791701475912	0.0	0.0	0.0
normal	0.16940348525469168	0.06947925368978	0.0	0.0	0.09003416856492027
incision	0.0	0.27791701475912	0.0	0.0	0.0
chastise	0.0	0.0	0.0	0.32771453590192645	0.0
Mustang	0.0	0.27791701475912	0.0	0.0	0.0
meal	0.12705261394101877	0.017369813422445	0.08024940516655336	0.08192863397548161	0.0
Won	0.0	0.0	0.0	0.32771453590192645	0.0
name	0.0	0.012083348467787827	0.13398161558241953	0.11398766466153963	0.031316232544320095
broke	0.0	0.0	0.25679809653297075	0.0	0.0
commercial	0.33880697050938335	0.0	0.0	0.0	0.0
growling	0.33880697050938335	0.0	0.0	0.0	0.0
orange	0.0	0.0	0.0	0.0	0.3601366742596811
charge	0.0	0.13895850737956	0.0	0.0	0.18006833712984055
weird	0.11293565683646113	0.09263900491970667	0.08559936551099026	0.0	0.0
moonlight	0.0	0.0	0.25679809653297075	0.0	0.0
alert	0.0	0.0	0.08559936551099026	0.0	0.24009111617312073
steal	0.0941130473637176	0.13895850737956	0.0	0.054619089316987744	0.020007593014426728
track	0.0	0.039702430679874286	0.0	0.14044908681511134	0.15434428896843475
quarter	0.0	0.27791701475912	0.0	0.0	0.0
safely	0.0	0.27791701475912	0.0	0.0	0.0
law	0.0	0.20843776106934	0.06419952413324269	0.0	0.0
domain	0.0	0.0	0.0	0.0	0.3601366742596811
president	0.0	0.055583402951824006	0.0	0.13108581436077058	0.14405466970387243
pilot	0.0	0.0	0.0	0.32771453590192645	0.0
racing	0.0	0.0	0.0	0.32771453590192645	0.0
donate	0.0	0.0	0.12839904826648538	0.0	0.18006833712984055
least	0.0	0.13895850737956	0.0	0.0	0.18006833712984055
set	0.04419221354470218	0.12083348467787827	0.03349540389560488	0.028496916165384908	0.07829058136080023
dj	0.0	0.0	0.0	0.16385726795096323	0.18006833712984055
bow	0.0	0.27791701475912	0.0	0.0	0.0
push	0.08470174262734584	0.06947925368978	0.06419952413324269	0.08192863397548161	0.0
Chipotle	0.33880697050938335	0.0	0.0	0.0	0.0
everyone	0.03388069705093834	0.055583402951824006	0.08987933378653977	0.11470008756567425	0.0
incredibly	0.0	0.13895850737956	0.12839904826648538	0.0	0.0
grandmother	0.0	0.02526518315992	0.2101075335269761	0.0	0.03273969765997101
devote	0.0	0.0	0.25679809653297075	0.0	0.0
closet	0.07529043789097409	0.12351867322627556	0.0570662436739935	0.0	0.040015186028853456
repair	0.0	0.22233361180729602	0.0	0.06554290718038529	0.0
nod	0.0	0.0	0.0	0.0	0.3601366742596811
replacement	0.0	0.27791701475912	0.0	0.0	0.0
camera	0.0	0.0	0.0	0.08192863397548161	0.2701025056947608
business	0.0	0.11910729203962286	0.0	0.0	0.20579238529124633
scare	0.0	0.20843776106934	0.032099762066621344	0.0	0.04501708428246014
super	0.0	0.0	0.25679809653297075	0.0	0.0
animal	0.022587131367292224	0.055583402951824006	0.13695898481758442	0.0	0.07202733485193621
leave	0.030340922732183587	0.09125633320448717	0.04982649634221821	0.06847766421831299	0.06450209091218169
compact	0.0	0.27791701475912	0.0	0.0	0.0
housewife	0.0	0.0	0.25679809653297075	0.0	0.0
driver	0.0	0.17369813422445002	0.0	0.08192863397548161	0.04501708428246014
glittery	0.0	0.0	0.0	0.0	0.3601366742596811
worship	0.0	0.0	0.0	0.0	0.3601366742596811
plug	0.0	0.27791701475912	0.0	0.0	0.0
runner	0.0	0.0	0.0	0.32771453590192645	0.0
oranged	0.33880697050938335	0.0	0.0	0.0	0.0
belly	0.0	0.0	0.0	0.0	0.3601366742596811
UPS	0.0	0.0	0.0	0.32771453590192645	0.0
voice	0.0	0.13895850737956	0.0	0.16385726795096323	0.0
tournament	0.0	0.0	0.0	0.27309544658493873	0.06002277904328018
photographer	0.0	0.0	0.17119873102198052	0.10923817863397549	0.0
thru	0.0	0.13895850737956	0.12839904826648538	0.0	0.0
extremely	0.0	0.11116680590364801	0.051359619306594155	0.06554290718038529	0.07202733485193621
melissa	0.0	0.0	0.25679809653297075	0.0	0.0
soul	0.0	0.0	0.0	0.32771453590192645	0.0
Sir	0.0	0.0	0.25679809653297075	0.0	0.0
screen	0.0	0.0	0.0	0.32771453590192645	0.0
following	0.0	0.13895850737956	0.12839904826648538	0.0	0.0
twelve	0.0	0.13895850737956	0.12839904826648538	0.0	0.0
score	0.0	0.0	0.03668544236185297	0.2808981736302227	0.0
lipstick	0.0	0.0	0.0	0.32771453590192645	0.0
scenery	0.0	0.0	0.0	0.0	0.3601366742596811
stapler	0.0	0.27791701475912	0.0	0.0	0.0
playing	0.0	0.0	0.17119873102198052	0.10923817863397549	0.0
baseboard	0.0	0.27791701475912	0.0	0.0	0.0
people	0.01936039831482191	0.047642916815849146	0.05869670777896475	0.11235926945208907	0.07202733485193621
center	0.0	0.13895850737956	0.0	0.0	0.18006833712984055
mixed	0.0	0.27791701475912	0.0	0.0	0.0
sample	0.16940348525469168	0.13895850737956	0.0	0.0	0.0
procrastinate	0.0	0.0	0.0	0.32771453590192645	0.0
exhausting	0.33880697050938335	0.0	0.0	0.0	0.0
shoe	0.0	0.13895850737956	0.018342721180926485	0.11704090567925944	0.02572404816140579
minute	0.03985964358933922	0.14713253722541647	0.045317311152877196	0.0	0.06355353075170843
tackle	0.0	0.0	0.12839904826648538	0.16385726795096323	0.0
watch	0.026062074654567953	0.04275646380909539	0.09086701877320504	0.020167048363195474	0.1274329770457333
sum	0.0	0.0	0.0	0.32771453590192645	0.0
Mrs	0.0	0.0	0.25679809653297075	0.0	0.0
wonder	0.0	0.10421888053467	0.0	0.040964316987740806	0.18006833712984055
fence	0.0	0.06947925368978	0.06419952413324269	0.16385726795096323	0.0
tell	0.007879231872311241	0.09371620265133117	0.07912964602469448	0.07621268276788987	0.03559490385124755
building	0.0	0.18527800983941334	0.0	0.0	0.12004555808656037
backflip	0.0	0.0	0.0	0.32771453590192645	0.0
Heelys	0.0	0.0	0.0	0.32771453590192645	0.0
energize	0.0	0.27791701475912	0.0	0.0	0.0
tree	0.04840099578705477	0.07940486135974857	0.03668544236185297	0.0	0.15434428896843475
stray	0.0	0.0	0.25679809653297075	0.0	0.0
message	0.0	0.0	0.15407885791978246	0.06554290718038529	0.07202733485193621
flatbread	0.33880697050938335	0.0	0.0	0.0	0.0
become	0.005646782841823056	0.055583402951824006	0.08559936551099026	0.07646672504378284	0.07802961275626423
rut	0.0	0.27791701475912	0.0	0.0	0.0
boug	0.0	0.0	0.25679809653297075	0.0	0.0
pickle	0.33880697050938335	0.0	0.0	0.0	0.0
laugh	0.0	0.032696119383425884	0.09063462230575439	0.13494127948902854	0.04236902050113895
upon	0.0	0.0	0.25679809653297075	0.0	0.0
statement	0.0	0.27791701475912	0.0	0.0	0.0
hang	0.0	0.09263900491970667	0.14266560918498375	0.0	0.040015186028853456
diabetes	0.0	0.27791701475912	0.0	0.0	0.0
disobey	0.0	0.0	0.25679809653297075	0.0	0.0
red	0.0	0.06947925368978	0.06419952413324269	0.16385726795096323	0.0
toy	0.0	0.0	0.12839904826648538	0.054619089316987744	0.12004555808656037
deceased	0.0	0.0	0.25679809653297075	0.0	0.0
wo	0.0	0.11116680590364801	0.10271923861318831	0.06554290718038529	0.0
twice	0.0	0.13895850737956	0.12839904826648538	0.0	0.0
contract	0.0	0.27791701475912	0.0	0.0	0.0
mad	0.0	0.10807883907299112	0.014266560918498376	0.1820636310566258	0.0
guilty	0.33880697050938335	0.0	0.0	0.0	0.0
arrest	0.0	0.18527800983941334	0.08559936551099026	0.0	0.0
actor	0.0	0.055583402951824006	0.0	0.13108581436077058	0.14405466970387243
unconditional	0.0	0.0	0.0	0.32771453590192645	0.0
inform	0.11293565683646113	0.18527800983941334	0.0	0.0	0.0
shine	0.0	0.0	0.0	0.32771453590192645	0.0
spotless	0.0	0.27791701475912	0.0	0.0	0.0
enchilada	0.33880697050938335	0.0	0.0	0.0	0.0
creature	0.0	0.09263900491970667	0.0	0.0	0.24009111617312073
shell	0.0	0.0	0.0	0.0	0.3601366742596811
dark	0.09680199157410954	0.15880972271949714	0.0	0.04681636227170378	0.0
jealous	0.0	0.0	0.06419952413324269	0.24578590192644484	0.0
Friday	0.0	0.0	0.08559936551099026	0.10923817863397549	0.12004555808656037
stormy	0.0	0.27791701475912	0.0	0.0	0.0
crusade	0.0	0.27791701475912	0.0	0.0	0.0
beach	0.04235087131367292	0.06947925368978	0.08559936551099026	0.013654772329246936	0.09003416856492027
cub	0.16940348525469168	0.0	0.12839904826648538	0.0	0.0
crying	0.0	0.0	0.12839904826648538	0.16385726795096323	0.0
embezzle	0.0	0.27791701475912	0.0	0.0	0.0
new	0.028066849627996257	0.11018011827728427	0.05622206847171549	0.06205245650213992	0.040488738526236336
Nashville	0.0	0.0	0.0	0.32771453590192645	0.0
movie	0.017831945816283334	0.03656802825777895	0.09460982503846291	0.008624066734261223	0.1516364944251289
taco	0.33880697050938335	0.0	0.0	0.0	0.0
Wisconsin	0.0	0.0	0.0	0.0	0.3601366742596811
fail	0.037645218945487044	0.06175933661313778	0.02853312183699675	0.10923817863397549	0.08003037205770691
bored	0.0	0.09263900491970667	0.0	0.10923817863397549	0.12004555808656037
hybrid	0.0	0.0	0.0	0.0	0.3601366742596811
large	0.04517426273458445	0.11116680590364801	0.0	0.10923817863397549	0.048018223234624145
hunting	0.0	0.0	0.25679809653297075	0.0	0.0
jar	0.33880697050938335	0.0	0.0	0.0	0.0
grill	0.0	0.0	0.0	0.32771453590192645	0.0
affirmation	0.0	0.0	0.25679809653297075	0.0	0.0
martini	0.22587131367292226	0.0	0.0	0.10923817863397549	0.0
closure	0.0	0.0	0.25679809653297075	0.0	0.0
simply	0.33880697050938335	0.0	0.0	0.0	0.0
wobble	0.0	0.27791701475912	0.0	0.0	0.0
onion	0.0	0.0	0.0	0.0	0.3601366742596811
around	0.017831945816283334	0.11214195332385545	0.07208367621978126	0.03449626693704489	0.05686368540942333
available	0.0	0.27791701475912	0.0	0.0	0.0
cutting	0.0	0.27791701475912	0.0	0.0	0.0
oatmeal	0.33880697050938335	0.0	0.0	0.0	0.0
rollercoaster	0.0	0.13895850737956	0.0	0.0	0.18006833712984055
beyond	0.0	0.0	0.0	0.32771453590192645	0.0
gross	0.0	0.13895850737956	0.12839904826648538	0.0	0.0
review	0.0	0.0	0.0	0.0	0.3601366742596811
play	0.01423558699619258	0.028025245185793617	0.0798447863169741	0.10189443553253175	0.0847380410022779
discount	0.0	0.27791701475912	0.0	0.0	0.0
bony	0.0	0.0	0.0	0.32771453590192645	0.0
external	0.0	0.0	0.25679809653297075	0.0	0.0
bookbag	0.33880697050938335	0.0	0.0	0.0	0.0
safety	0.0	0.13895850737956	0.04279968275549513	0.10923817863397549	0.0
campsite	0.0	0.13895850737956	0.12839904826648538	0.0	0.0
advice	0.0	0.07940486135974857	0.03668544236185297	0.09363272454340756	0.10289619264562316
trailer	0.0	0.0	0.25679809653297075	0.0	0.0
basket	0.0	0.0	0.0	0.32771453590192645	0.0
now	0.01936039831482191	0.047642916815849146	0.10271923861318831	0.06554290718038529	0.061737715587373905
cassie	0.33880697050938335	0.0	0.0	0.0	0.0
train	0.0	0.019851215339937143	0.018342721180926485	0.16385726795096323	0.12862024080702897
temper	0.0	0.13895850737956	0.0	0.16385726795096323	0.0
volunteer	0.13552278820375335	0.0	0.0	0.0	0.21608200455580864
entirely	0.33880697050938335	0.0	0.0	0.0	0.0
ugly	0.0	0.27791701475912	0.0	0.0	0.0
thank	0.01992982179466961	0.0	0.12084616307433918	0.13494127948902854	0.021184510250569475
foot	0.03388069705093834	0.11116680590364801	0.051359619306594155	0.04915718038528897	0.05402050113895216
Greeks	0.0	0.0	0.0	0.32771453590192645	0.0
fine	0.0	0.10421888053467	0.032099762066621344	0.08192863397548161	0.09003416856492027
scoop	0.33880697050938335	0.0	0.0	0.0	0.0
climbed	0.0	0.27791701475912	0.0	0.0	0.0
record	0.0	0.09263900491970667	0.0	0.0	0.24009111617312073
500	0.0	0.27791701475912	0.0	0.0	0.0
Miata	0.0	0.27791701475912	0.0	0.0	0.0
list	0.0	0.166750208855472	0.0	0.06554290718038529	0.07202733485193621
suck	0.0	0.0	0.0	0.0	0.3601366742596811
altar	0.0	0.0	0.0	0.0	0.3601366742596811
chilli	0.33880697050938335	0.0	0.0	0.0	0.0
carlo	0.0	0.27791701475912	0.0	0.0	0.0
round	0.0	0.09263900491970667	0.0	0.21847635726795098	0.0
veterinarian	0.0	0.27791701475912	0.0	0.0	0.0
brenda	0.0	0.27791701475912	0.0	0.0	0.0
scout	0.0	0.0	0.12839904826648538	0.16385726795096323	0.0
fascinate	0.0	0.0	0.0	0.0	0.3601366742596811
time	0.017185860822939738	0.058402850927641164	0.09676450014285855	0.054619089316987744	0.07046152322472021
gym	0.0	0.27791701475912	0.0	0.0	0.0
persist	0.0	0.0	0.0	0.0	0.3601366742596811
upset	0.04517426273458445	0.07411120393576534	0.051359619306594155	0.043695271453590194	0.09603644646924829
tomorrow	0.11293565683646113	0.046319502459853334	0.04279968275549513	0.054619089316987744	0.06002277904328018
nap	0.33880697050938335	0.0	0.0	0.0	0.0
wound	0.33880697050938335	0.0	0.0	0.0	0.0
year	0.0	0.033229208286416526	0.13119033192445245	0.07124229041346226	0.05480340695256017
climb	0.028233914209115283	0.046319502459853334	0.06419952413324269	0.027309544658493872	0.15005694760820046
glumly	0.0	0.27791701475912	0.0	0.0	0.0
contact	0.0	0.09263900491970667	0.08559936551099026	0.10923817863397549	0.0
performance	0.0	0.0	0.0	0.27309544658493873	0.06002277904328018
gardener	0.0	0.0	0.0	0.0	0.3601366742596811
shore	0.0	0.18527800983941334	0.0	0.0	0.12004555808656037
app	0.06776139410187668	0.055583402951824006	0.0	0.0	0.21608200455580864
pool	0.02117543565683646	0.12158869395711501	0.08024940516655336	0.020482158493870403	0.04501708428246014
melt	0.16940348525469168	0.0	0.12839904826648538	0.0	0.0
harder	0.0	0.0	0.0	0.32771453590192645	0.0
teller	0.0	0.27791701475912	0.0	0.0	0.0
teammate	0.0	0.0	0.25679809653297075	0.0	0.0
script	0.0	0.27791701475912	0.0	0.0	0.0
farmer	0.06776139410187668	0.166750208855472	0.051359619306594155	0.0	0.0
concentrate	0.0	0.0	0.25679809653297075	0.0	0.0
dale	0.0	0.0	0.0	0.32771453590192645	0.0
middle	0.0	0.0	0.06419952413324269	0.16385726795096323	0.09003416856492027
pat	0.16940348525469168	0.13895850737956	0.0	0.0	0.0
adjust	0.0	0.13895850737956	0.06419952413324269	0.08192863397548161	0.0
priest	0.0	0.0	0.0	0.0	0.3601366742596811
reces	0.0	0.0	0.25679809653297075	0.0	0.0
taxi	0.0	0.27791701475912	0.0	0.0	0.0
negligent	0.0	0.0	0.25679809653297075	0.0	0.0
city	0.03388069705093834	0.055583402951824006	0.025679809653297078	0.032771453590192644	0.18006833712984055
subordinate	0.0	0.27791701475912	0.0	0.0	0.0
german	0.0	0.0	0.0	0.0	0.3601366742596811
complete	0.0	0.18527800983941334	0.0	0.0	0.12004555808656037
sky	0.0	0.09263900491970667	0.0	0.0	0.24009111617312073
wake	0.1613366526235159	0.09263900491970667	0.0	0.04681636227170378	0.017149365440937196
bleacher	0.0	0.0	0.0	0.32771453590192645	0.0
produce	0.16940348525469168	0.13895850737956	0.0	0.0	0.0
ignore	0.0	0.13895850737956	0.12839904826648538	0.0	0.0
rude	0.0	0.0	0.0	0.0	0.3601366742596811
everything	0.04620095052400682	0.07579554947976	0.035017922254496014	0.11916892214615507	0.03273969765997101
12	0.056467828418230566	0.046319502459853334	0.08559936551099026	0.054619089316987744	0.06002277904328018
rescue	0.0	0.27791701475912	0.0	0.0	0.0
mine	0.0	0.07940486135974857	0.03668544236185297	0.09363272454340756	0.10289619264562316
mag	0.0	0.0	0.0	0.0	0.3601366742596811
Alvin	0.0	0.0	0.0	0.0	0.3601366742596811
think	0.020533755788447478	0.09684986877969334	0.07003584450899203	0.049653717560897946	0.06002277904328018
Ikea	0.0	0.27791701475912	0.0	0.0	0.0
grass	0.0	0.0	0.12839904826648538	0.16385726795096323	0.0
