concept	joy	trust	fear	surprise	sadness	disgust	anger	anticipation
need	0.07249178426445003	0.021282633371169125	0.02503610721719553	0.04403634896908439	0.03397565922920893	0.015708528661896537	0.031153112330073934	0.11074489123269611
vacuum	0.0	0.0	0.0	0.0	0.0	0.3298791018998273	0.0	0.17226983080641617
block	0.15035333032626672	0.0	0.0	0.0	0.0	0.21991940126655152	0.0	0.0
Slingblade	0.11276499774470004	0.0	0.0	0.0	0.20385395537525355	0.0	0.0	0.0
snowboarder	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
viciously	0.0	0.0	0.0	0.0	0.20385395537525355	0.0	0.26168614357262104	0.0
low	0.0	0.0	0.21030330062444247	0.0	0.20385395537525355	0.0	0.0	0.0
nemesis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
deep	0.06443714156840002	0.0851305334846765	0.06008665732126928	0.0660545234536266	0.11648797450014489	0.0	0.0	0.0
but	0.07941197024274652	0.016786302377260157	0.047392293098465904	0.045586924637009904	0.0861354741022198	0.027877107202802304	0.04422864398410496	0.02426335645160791
chop	0.11276499774470004	0.0	0.21030330062444247	0.0	0.0	0.0	0.0	0.0
sour	0.11276499774470004	0.0	0.0	0.0	0.20385395537525355	0.0	0.0	0.0
white	0.04510599909788002	0.0	0.08412132024977699	0.27742899850523167	0.0	0.0	0.0	0.0
trudge	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
explode	0.0	0.0	0.0	0.0	0.0	0.6597582037996546	0.0	0.0
mustang	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
homeless	0.0	0.0	0.21030330062444247	0.0	0.20385395537525355	0.0	0.0	0.0
bedside	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
explain	0.07517666516313336	0.06621263715474839	0.09346813361086331	0.0	0.09060175794455713	0.0	0.05815247634947134	0.0
last	0.10185225602747101	0.019223023690088242	0.027135909757992575	0.044746612662134144	0.07891120853235621	0.021282522703214665	0.01688297700468523	0.03334254789801604
age	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
shark	0.11276499774470004	0.0	0.21030330062444247	0.0	0.0	0.0	0.0	0.0
manor	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
swell	0.0	0.0	0.0	0.0	0.0	0.6597582037996546	0.0	0.0
forest	0.0	0.0	0.21030330062444247	0.0	0.0	0.0	0.0	0.17226983080641617
resolution	0.0	0.29795686719636777	0.0	0.0	0.0	0.0	0.26168614357262104	0.0
baptist	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
church	0.15035333032626672	0.09931895573212259	0.0	0.0	0.0	0.0	0.0	0.057423276935472056
wait	0.06600877916762929	0.0	0.08206958073148975	0.033832804695759965	0.00994409538415871	0.0	0.025530355470499613	0.12605109571201184
participate	0.18042399639152007	0.0	0.08412132024977699	0.0	0.0	0.0	0.0	0.0
retriever	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
18	0.0	0.0	0.08412132024977699	0.0	0.08154158215010142	0.0	0.0	0.2067237969676994
fly	0.12143922834044621	0.0	0.06470870788444383	0.0711356406423671	0.06272429396161648	0.0	0.0	0.0
waist	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
traffic	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
fresh	0.07517666516313336	0.0	0.0	0.0	0.0	0.0	0.0	0.22969310774188822
grip	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
Spanish	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
chilly	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
spend	0.11727559765448804	0.03575482406356413	0.03364852809991079	0.009247633283507722	0.06523326572008113	0.0	0.02093489148580968	0.04134475939353988
healthy	0.09665571235260004	0.0	0.06008665732126928	0.0	0.0	0.09425117197137922	0.0	0.0984399033179521
loser	0.0	0.0	0.0	0.0	0.0	0.0	0.5233722871452421	0.0
sofa	0.0	0.0	0.0	0.0	0.0	0.0	0.5233722871452421	0.0
determined	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
nest	0.11276499774470004	0.0	0.0	0.2311908320876931	0.0	0.0	0.0	0.0
slimy	0.0	0.0	0.0	0.0	0.0	0.6597582037996546	0.0	0.0
picture	0.17541221871397786	0.06621263715474839	0.0	0.0	0.0	0.0	0.0	0.03828218462364804
fre	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
October	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Orioles	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pepper	0.0	0.0	0.21030330062444247	0.0	0.0	0.0	0.26168614357262104	0.0
ever	0.12887428313680005	0.04256526674233825	0.0	0.0	0.058243987250072446	0.0	0.0	0.07382992748846408
whitney	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
deliberately	0.0	0.0	0.0	0.0	0.20385395537525355	0.0	0.0	0.17226983080641617
specifically	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
usable	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Museum	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
anyways	0.11276499774470004	0.0	0.0	0.0	0.0	0.0	0.0	0.17226983080641617
Christmas	0.16109285392100006	0.0	0.0	0.0	0.11648797450014489	0.0	0.0	0.0
hoping	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
closed	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
remember	0.07517666516313336	0.03310631857737419	0.09346813361086331	0.07706361069589769	0.045300878972278566	0.0	0.02907623817473567	0.01914109231182402
perfect	0.20047110710168897	0.0	0.0	0.0	0.0	0.0	0.0	0.03828218462364804
ten	0.07517666516313336	0.09931895573212259	0.0	0.07706361069589769	0.0	0.0	0.0	0.11484655387094411
chess	0.13531799729364005	0.0	0.0	0.0	0.08154158215010142	0.0	0.0	0.06890793232256646
boar	0.15035333032626672	0.0	0.14020220041629497	0.0	0.0	0.0	0.0	0.0
Radiohead	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
result	0.05638249887235002	0.0	0.10515165031222123	0.05779770802192327	0.025481744421906694	0.04123488773747841	0.03271076794657763	0.06460118655240607
loss	0.0	0.14897843359818388	0.0	0.0	0.20385395537525355	0.16493955094991364	0.0	0.0
stomach	0.0	0.0	0.0	0.0	0.10192697768762678	0.3298791018998273	0.0	0.08613491540320808
monster	0.0	0.0	0.0	0.0	0.20385395537525355	0.0	0.26168614357262104	0.0
ill	0.07517666516313336	0.0	0.14020220041629497	0.0	0.0	0.21991940126655152	0.0	0.0
skeleton	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
broadcast	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
printer	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
weight	0.08054642696050003	0.0	0.03004332866063464	0.0	0.11648797450014489	0.0	0.03738373479608872	0.07382992748846408
placed	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
stoic	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
dry	0.05638249887235002	0.0	0.0	0.2311908320876931	0.0	0.16493955094991364	0.0	0.0
fridge	0.0	0.0	0.0	0.11559541604384654	0.10192697768762678	0.0	0.26168614357262104	0.0
lead	0.08457374830852503	0.07448921679909194	0.05257582515611062	0.0	0.10192697768762678	0.0	0.06542153589315526	0.0
extra	0.12887428313680005	0.0	0.0	0.0330272617268133	0.058243987250072446	0.0	0.0	0.07382992748846408
jawbreaker	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
sew	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
olympic	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
evening	0.10023555355084449	0.13242527430949677	0.04673406680543166	0.0	0.045300878972278566	0.0	0.0	0.03828218462364804
fitness	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
controller	0.0	0.0	0.0	0.0	0.0	0.0	0.5233722871452421	0.0
stylist	0.07517666516313336	0.0	0.0	0.0	0.1359026369168357	0.0	0.0	0.11484655387094411
bullseye	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
athlete	0.15035333032626672	0.0	0.0	0.0	0.0	0.0	0.0	0.11484655387094411
bucket	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
meeting	0.05638249887235002	0.14897843359818388	0.0	0.0	0.0	0.0	0.13084307178631052	0.08613491540320808
west	0.11276499774470004	0.0	0.0	0.0	0.0	0.0	0.0	0.17226983080641617
garage	0.04510599909788002	0.0	0.08412132024977699	0.0	0.08154158215010142	0.0	0.0	0.13781586464513293
Hawaii	0.11276499774470004	0.0	0.0	0.0	0.0	0.0	0.0	0.17226983080641617
earth	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
awkward	0.0	0.0	0.28040440083258994	0.0	0.0	0.21991940126655152	0.0	0.0
fi	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
text	0.07517666516313336	0.09931895573212259	0.0	0.0	0.1359026369168357	0.0	0.08722871452420701	0.0
optometrist	0.15035333032626672	0.0	0.0	0.0	0.0	0.0	0.17445742904841402	0.0
meteorite	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
upperclassmen	0.0	0.0	0.0	0.0	0.0	0.0	0.5233722871452421	0.0
todd	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
during	0.052045383574476946	0.0	0.06470870788444383	0.1422712812847342	0.03136214698080824	0.05075063106151189	0.0	0.05300610178658959
blue	0.18042399639152007	0.0	0.0	0.0	0.0	0.0	0.0	0.06890793232256646
bud	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
surface	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
profit	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
along	0.10023555355084449	0.0	0.0	0.05137574046393179	0.045300878972278566	0.0	0.11630495269894268	0.03828218462364804
Beach	0.0	0.0	0.0	0.0	0.0	0.0	0.26168614357262104	0.17226983080641617
bartender	0.05638249887235002	0.0	0.10515165031222123	0.0	0.0	0.0	0.13084307178631052	0.08613491540320808
reception	0.0	0.5959137343927355	0.0	0.0	0.0	0.0	0.0	0.0
300	0.0	0.0	0.0	0.0	0.0	0.0	0.5233722871452421	0.0
story	0.11276499774470004	0.07448921679909194	0.02628791257805531	0.0	0.025481744421906694	0.0	0.0	0.08613491540320808
assign	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
swinge	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
beginning	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
houseplant	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Steelers	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
confront	0.0	0.0	0.28040440083258994	0.0	0.0	0.0	0.17445742904841402	0.0
ex	0.11276499774470004	0.0	0.0	0.0	0.0	0.0	0.26168614357262104	0.0
hose	0.07517666516313336	0.0	0.0	0.15412722139179538	0.0	0.0	0.0	0.11484655387094411
sammy	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
Fifth	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
previously	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2016	0.0	0.5959137343927355	0.0	0.0	0.0	0.0	0.0	0.0
tent	0.05638249887235002	0.0	0.0	0.11559541604384654	0.10192697768762678	0.0	0.0	0.08613491540320808
Illinois	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
suggest	0.09021199819576003	0.1191827468785471	0.0	0.0	0.08154158215010142	0.0	0.0	0.06890793232256646
kicked	0.0	0.0	0.0	0.0	0.0	0.0	0.5233722871452421	0.0
parent	0.04337115297873079	0.06875927704531563	0.07279729636999932	0.026675865240887664	0.08624590419722265	0.012687657765377973	0.0503242583793502	0.04638033906326589
extroversion	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
skinny	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
overlook	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
lemonaid	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eating	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
road	0.10023555355084449	0.0	0.23367033402715828	0.0	0.0	0.0	0.0	0.0
locket	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
type	0.11276499774470004	0.0	0.0	0.0	0.0	0.0	0.26168614357262104	0.0
travel	0.12143922834044621	0.0	0.032354353942221914	0.0	0.06272429396161648	0.0	0.0	0.07950915267988438
enhance	0.07517666516313336	0.0	0.14020220041629497	0.0	0.0	0.0	0.0	0.11484655387094411
whose	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
Germany	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
system	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gasp	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
overfill	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
overcome	0.0	0.0	0.0	0.0	0.20385395537525355	0.0	0.0	0.17226983080641617
crop	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
vault	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
plush	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
vintage	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
shot	0.02819124943617501	0.0	0.10515165031222123	0.0	0.0	0.0	0.06542153589315526	0.17226983080641617
turn	0.0670494581184703	0.03221155321041814	0.06820647587819756	0.03749040520340969	0.05509566361493339	0.01783130280539607	0.07072598474935704	0.037247530985171064
publisher	0.11276499774470004	0.14897843359818388	0.0	0.0	0.0	0.0	0.0	0.08613491540320808
reboot	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
vomit	0.0	0.0	0.0	0.0	0.0	0.6597582037996546	0.0	0.0
display	0.15035333032626672	0.0	0.0	0.0	0.0	0.0	0.0	0.11484655387094411
information	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
milk	0.09665571235260004	0.0851305334846765	0.0	0.0660545234536266	0.058243987250072446	0.0	0.0	0.04921995165897605
distress	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
alex	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
suede	0.11276499774470004	0.0	0.0	0.2311908320876931	0.0	0.0	0.0	0.0
wave	0.03221857078420001	0.0	0.06008665732126928	0.1321090469072532	0.0	0.0	0.0	0.14765985497692816
Ellis	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eager	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
owe	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
instal	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
equipment	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
summertime	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
swim	0.09021199819576003	0.0	0.0	0.0	0.0	0.0	0.0	0.2067237969676994
quieter	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
effect	0.11276499774470004	0.0	0.0	0.0	0.0	0.0	0.0	0.17226983080641617
eat	0.10507647517119777	0.020315240945206894	0.02867772281242397	0.02101734837160846	0.0324313110824267	0.029989009263620664	0.035684474123539235	0.06655879826611534
compromise	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
delicious	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
color	0.18042399639152007	0.0	0.0	0.09247633283507722	0.0	0.0	0.0	0.0
title	0.15035333032626672	0.0	0.14020220041629497	0.0	0.0	0.0	0.0	0.0
hopefully	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pillow	0.15035333032626672	0.0	0.0	0.0	0.0	0.0	0.0	0.11484655387094411
ora	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
less	0.07517666516313336	0.0	0.0	0.15412722139179538	0.0	0.21991940126655152	0.0	0.0
cds	0.0	0.0	0.0	0.0	0.20385395537525355	0.0	0.26168614357262104	0.0
steve	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
hi	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
try	0.04740439395637072	0.026569402170376743	0.04822241288203776	0.044176592118667465	0.0571310448185424	0.025213689317184252	0.03666939591463479	0.09875340619476086
thrift	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cuisine	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aid	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
lick	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
stared	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
keith	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Lindsay	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
force	0.02819124943617501	0.0	0.0	0.11559541604384654	0.05096348884381339	0.0	0.19626460767946577	0.04306745770160404
inspire	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
risk	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
left	0.05638249887235002	0.07448921679909194	0.0	0.0	0.05096348884381339	0.16493955094991364	0.13084307178631052	0.0
receipt	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
liquid	0.0	0.0	0.0	0.0	0.20385395537525355	0.3298791018998273	0.0	0.0
sacrificed	0.11276499774470004	0.29795686719636777	0.0	0.0	0.0	0.0	0.0	0.0
Thursday	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
reveal	0.11276499774470004	0.0	0.21030330062444247	0.0	0.0	0.0	0.0	0.0
way	0.10763931602903186	0.027086987926942523	0.047796204687373285	0.04203469674321692	0.02779826664208003	0.029989009263620664	0.035684474123539235	0.03132178741934839
garden	0.13155916403548337	0.0	0.03505055010407374	0.0	0.0	0.0	0.08722871452420701	0.057423276935472056
argument	0.0	0.0	0.0	0.2311908320876931	0.0	0.0	0.26168614357262104	0.0
corn	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
often	0.05638249887235002	0.0	0.10515165031222123	0.0	0.15289046653144017	0.08246977547495682	0.0	0.0
arm	0.07517666516313336	0.09931895573212259	0.14020220041629497	0.0	0.0	0.0	0.0	0.057423276935472056
plagiarist	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
turtle	0.0	0.0	0.21030330062444247	0.0	0.0	0.0	0.0	0.17226983080641617
cashi	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
wall	0.11276499774470004	0.0	0.10515165031222123	0.11559541604384654	0.0	0.0	0.0	0.0
impact	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
gumbo	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bring	0.13982859720342805	0.03575482406356413	0.008412132024977698	0.04623816641753861	0.016308316430020283	0.0	0.0	0.05512634585805318
leap	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
fund	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
payday	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
ingredient	0.11276499774470004	0.0	0.0	0.0	0.0	0.0	0.0	0.17226983080641617
25	0.07517666516313336	0.19863791146424517	0.0	0.0	0.0	0.0	0.17445742904841402	0.0
Banks	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eugene	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
farming	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aim	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
novelty	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
pottery	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
week	0.11679231909272504	0.03192395005675369	0.02253249649547598	0.01651363086340665	0.036402492031295274	0.011781396496422403	0.00934593369902218	0.07382992748846408
sugar	0.09021199819576003	0.0	0.0	0.0	0.0	0.0	0.0	0.2067237969676994
paycheck	0.11276499774470004	0.0	0.0	0.0	0.20385395537525355	0.0	0.0	0.0
agree	0.10613176258324711	0.03505374908192562	0.0	0.027198921422081537	0.04796563655888319	0.0	0.0	0.10133519459200951
winter	0.11276499774470004	0.0	0.0	0.0	0.15289046653144017	0.0	0.0	0.04306745770160404
thrill	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
half	0.13531799729364005	0.1191827468785471	0.0	0.0	0.0	0.0	0.0	0.06890793232256646
puppy	0.15689043164480007	0.0	0.0	0.020103550616321138	0.01772643090219596	0.0	0.0	0.07489992643757225
cleaner	0.0	0.19863791146424517	0.0	0.0	0.0	0.0	0.0	0.22969310774188822
normal	0.0	0.0	0.10515165031222123	0.11559541604384654	0.0	0.0	0.13084307178631052	0.08613491540320808
incision	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
chastise	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
Mustang	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
meal	0.18324312133513757	0.0	0.0	0.0	0.0	0.0	0.0	0.06460118655240607
Won	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
name	0.12747347571140005	0.051818585599368305	0.018287243532560213	0.06031065184896341	0.0	0.0	0.0	0.0599199411500578
broke	0.0	0.0	0.0	0.0	0.0	0.0	0.5233722871452421	0.0
orange	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
commercial	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
growling	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
charge	0.05638249887235002	0.0	0.0	0.2311908320876931	0.0	0.0	0.0	0.08613491540320808
weird	0.07517666516313336	0.0	0.0	0.30825444278359077	0.0	0.0	0.0	0.0
moonlight	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
alert	0.0	0.0	0.0	0.0	0.1359026369168357	0.0	0.17445742904841402	0.11484655387094411
track	0.09665571235260004	0.0	0.0	0.0	0.058243987250072446	0.09425117197137922	0.0	0.0984399033179521
quarter	0.11276499774470004	0.0	0.0	0.0	0.20385395537525355	0.0	0.0	0.0
domain	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
safely	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
law	0.05638249887235002	0.0	0.10515165031222123	0.0	0.0	0.0	0.13084307178631052	0.08613491540320808
steal	0.01252944419385556	0.03310631857737419	0.09346813361086331	0.07706361069589769	0.022650439486139283	0.10995970063327576	0.05815247634947134	0.057423276935472056
president	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
racing	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
pilot	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
donate	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
least	0.0	0.0	0.21030330062444247	0.0	0.0	0.0	0.0	0.17226983080641617
set	0.12747347571140005	0.051818585599368305	0.018287243532560213	0.0	0.0	0.0	0.0	0.10485989701260115
dj	0.0	0.0	0.21030330062444247	0.0	0.0	0.0	0.0	0.17226983080641617
bow	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
push	0.11276499774470004	0.0	0.10515165031222123	0.0	0.0	0.0	0.0	0.08613491540320808
Chipotle	0.15035333032626672	0.0	0.0	0.0	0.0	0.0	0.0	0.11484655387094411
everyone	0.15787099684258007	0.0	0.0	0.023119083208769306	0.020385395537525355	0.06597582037996545	0.05233722871452421	0.0
grandmother	0.14351908803870914	0.054173975853885045	0.03823696374989863	0.0	0.07412871104554675	0.0	0.0	0.0
incredibly	0.11276499774470004	0.0	0.0	0.2311908320876931	0.0	0.0	0.0	0.0
nod	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
closet	0.1252944419385556	0.0	0.09346813361086331	0.05137574046393179	0.0	0.07330646708885051	0.0	0.0
repair	0.04510599909788002	0.0	0.0	0.0	0.16308316430020284	0.0	0.0	0.13781586464513293
devote	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
camera	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
replacement	0.11276499774470004	0.0	0.0	0.0	0.0	0.0	0.0	0.17226983080641617
business	0.03221857078420001	0.0	0.0	0.0	0.058243987250072446	0.0	0.14953493918435487	0.14765985497692816
scare	0.0	0.0	0.3154549509366637	0.0	0.05096348884381339	0.0	0.0	0.04306745770160404
super	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
animal	0.12028266426101338	0.0	0.0	0.030825444278359076	0.10872210953346856	0.0	0.03489148580968281	0.022969310774188824
leave	0.07742074472024182	0.00889423484168262	0.0376662627984076	0.04140731320973607	0.0486815415821501	0.04923568685072049	0.0468691600428575	0.06170859610976102
compact	0.0	0.0	0.42060660124888494	0.0	0.0	0.0	0.0	0.0
worship	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
driver	0.02819124943617501	0.0	0.10515165031222123	0.0	0.05096348884381339	0.0	0.13084307178631052	0.08613491540320808
glittery	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
housewife	0.0	0.0	0.0	0.4623816641753862	0.0	0.0	0.0	0.0
plug	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
runner	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
oranged	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
belly	0.11276499774470004	0.0	0.0	0.0	0.0	0.0	0.0	0.17226983080641617
UPS	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
voice	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
tournament	0.1879416629078334	0.0	0.0	0.0	0.0	0.0	0.0	0.057423276935472056
photographer	0.15035333032626672	0.19863791146424517	0.0	0.0	0.0	0.0	0.0	0.0
thru	0.0	0.0	0.0	0.0	0.20385395537525355	0.0	0.0	0.17226983080641617
extremely	0.04510599909788002	0.0	0.16824264049955398	0.0	0.0	0.06597582037996545	0.1570116861435726	0.0
melissa	0.0	0.0	0.0	0.0	0.4077079107505071	0.0	0.0	0.0
soul	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.34453966161283234
Sir	0.0	0.0	0.0	0.2311908320876931	0.20385395537525355	0.0	0.0	0.0
lipstick	0.2255299954894001	0.0	0.0	0.0	0.0	0.0	0.0	0.0
score	0.19331142470520007	0.0	0.0	0.0660545234536266	0.0	0.0	0.0	0.0
